Month,Years,Path_1,Path_2,Path_3,Path_4,Path_5,Path_6,Path_7,Path_8,Path_9,Path_10,Path_11,Path_12,Path_13,Path_14,Path_15,Path_16,Path_17,Path_18,Path_19,Path_20,Path_21,Path_22,Path_23,Path_24,Path_25,Path_26,Path_27,Path_28,Path_29,Path_30,Path_31,Path_32,Path_33,Path_34,Path_35,Path_36,Path_37,Path_38,Path_39,Path_40,Path_41,Path_42,Path_43,Path_44,Path_45,Path_46,Path_47,Path_48,Path_49,Path_50,Path_51,Path_52,Path_53,Path_54,Path_55,Path_56,Path_57,Path_58,Path_59,Path_60,Path_61,Path_62,Path_63,Path_64,Path_65,Path_66,Path_67,Path_68,Path_69,Path_70,Path_71,Path_72,Path_73,Path_74,Path_75,Path_76,Path_77,Path_78,Path_79,Path_80,Path_81,Path_82,Path_83,Path_84,Path_85,Path_86,Path_87,Path_88,Path_89,Path_90,Path_91,Path_92,Path_93,Path_94,Path_95,Path_96,Path_97,Path_98,Path_99,Path_100
98,8.166666666666666,8.389076917576176,4.3421210216859,3.681381937150552,5.834904008378017,8.014803521346579,4.593542072228837,4.5775070742098665,4.569693628003027,9.031465925510506,6.27151445067702,2.17167626730094,6.747092379038013,4.919380918712246,0.1324599962999614,6.439167976778154,5.552658702202362,5.836611983148557,5.9291757492433215,4.330055009820137,3.369983224014608,8.718243706686309,4.022904177934191,5.422450837923735,3.6392717998118385,2.2397198412082364,2.5931832227174594,4.729086570887771,6.780186468958946,1.1010592378015152,6.995534805472382,5.396051279534046,8.142573279668426,4.240546691850172,6.768440539992522,5.9066113013698045,4.852161283700237,6.4050421786620975,2.2370000552519578,5.70426781119757,4.127858762884313,3.5491886892868774,2.710078010683042,6.956492944092586,0.6850603988554304,7.8734921059658625,0.7966992512425325,5.754276483033658,3.8204291423874563,2.704401583729572,5.301175611896554,3.2677023589781835,5.395506107595181,4.031872864512411,2.9113608853874666,5.136348817845591,4.896584950329776,3.818872170542441,2.1929563563518975,6.163105427303224,4.724847036562484,3.806645938108142,5.74785213215749,7.604506997122816,2.094201089064244,5.362207272456158,0.6450725252656077,9.038044502939218,10.440790846709463,4.114561875068523,8.81283349608754,4.97931558218537,1.929943927832193,6.524262636033811,5.720693410546778,6.070203257974973,1.2739956211454204,3.170722250592629,5.114224430292567,5.004562279234039,4.084370956638677,6.344915165478351,4.6957956307957005,3.5264081478745353,6.738245468022836,6.445453036916509,4.098711268770884,6.163423277095206,6.056642428541552,4.172241400178012,5.129316992877719,6.312750479075289,4.66591632102965,4.21109870501528,5.086819620623224,4.189318687531784,6.2723250630021266,3.9643531221819663,6.794741554036272,3.9715065485038323,6.001636225009619
99,8.25,8.306303588990042,4.146460501415258,4.27449401732654,6.2647612887127915,7.8190907260015585,4.031693543542871,4.685978024591857,4.4838998878524565,8.773305853918439,6.3322610893745965,2.2128640369202506,6.9190535114668394,4.758683333801734,0.5753933687282043,6.71731383870095,5.9579513993578015,5.4539796879591735,5.895259982331838,4.424118735497165,2.792090977579345,8.474014785697385,4.28738159974575,5.269468498903204,3.4526635084776833,2.2798813154389226,2.3666093467357587,4.886278591147598,7.371565243875263,1.0919758146724186,7.252561051210825,5.207553323646183,7.9188837029281975,4.453894792513574,7.015397607325799,6.291931204820081,4.641030929330192,6.625880581811875,2.372770038361607,6.078933119084416,4.2725840051692705,3.21350225901233,3.134558041560166,6.933142127961362,1.005206052947417,7.832860874478717,0.6056876841074998,5.81043402580821,3.7900696419875737,3.1454567385880585,5.915954804032768,3.1599726899936487,5.466476932493299,4.018701197011797,2.625679621008356,5.46812779050844,4.927320572269406,3.6414388666963315,2.310627301660762,6.470347837125039,4.634745992746022,4.302758733625205,6.015806417629498,7.517448740383517,2.0066524985743066,4.72824081911566,0.7090242731030636,9.179456488624837,10.372436334174797,3.8370407184464876,8.896295100438081,4.719450132740394,1.7664688482776199,6.362652064804985,5.969657801641925,5.867597172363093,1.4675172749346628,3.2852529549879184,5.204942391954844,5.281616074798797,4.098433898109231,6.333232155802437,4.4145413559297895,3.4117039152792925,7.066081016173276,6.381918975246853,3.9295559121526367,5.7148853368816095,6.004699153610322,4.664076745578923,5.295178795173898,6.169317495341035,4.641642066895105,3.550283107043497,5.537332950336977,4.505184493720772,5.776514220397026,4.086225480852611,6.623350271848761,3.6400717554393807,6.156077446962911
100,8.333333333333334,8.319591355292424,4.459255340895014,3.9028653249072196,5.740861685814038,7.6518556590335445,3.891413067185845,4.2499103792909265,4.49615425464212,9.101836753474373,6.4704337489946955,2.4736360673701974,6.523362845341066,4.893666782095107,0.40538288830748814,7.093849108160832,6.1280328239368975,5.455682384181867,5.617251658493126,4.196319538098948,2.885198141281849,8.43998773029078,4.762634141489058,5.0163401886957075,3.358270158075833,2.6442464314013847,2.225747071518245,5.065754566799285,7.439469044937786,1.4068873729099727,7.324072124166802,5.272539523976095,7.965718768167235,4.568472218993399,6.992423691533394,6.664137991002704,4.605016325040816,6.9670638014848745,2.603405346798551,6.159771376934271,4.493031078242718,2.6422686515237723,3.6362667107406614,6.940669772405116,0.880255625777446,7.773368218810203,0.8233911380651068,6.333173993781478,3.4626309450606776,2.715855366094063,5.704580582845649,2.8673231475429386,5.543946237869974,3.712720922834804,2.6598516159535643,5.367635104204584,5.442389881895995,3.613251688042349,2.782598511511432,6.855371494693618,4.45830505352793,4.558512747472855,5.743400125086167,7.4518960725647645,1.901718024316229,4.515235337376193,0.6812615253824141,9.819531959074247,10.217824273863663,3.3915553607963993,8.389098159896252,4.932781266866346,1.5333145788625329,6.321043638343794,5.755467679505307,5.701893991264936,1.879241426034834,3.1685400917630573,5.143668372620101,4.758949600197302,4.050862956159082,6.032381927218177,4.21530651553524,3.166756251383749,6.763359723328888,6.247621591797284,3.860721209472131,5.799621536119588,5.466997632105844,4.692185494742738,5.498703198634596,5.983704579659395,4.5213308080597,3.1696575192871674,5.316533377318086,4.397700810634271,6.133844524564398,4.2600053109245914,6.619009246375643,3.9494651864665262,6.008900975625108
101,8.416666666666666,8.03088588641305,4.4456875304506145,4.531603848681949,6.137916898602862,7.574496454561158,4.144017124259646,4.1371792004328265,4.501194766981317,9.069612255333734,6.474877804323474,2.7190941261682555,6.547054269004245,4.767420453320675,0.5636607113038374,6.33270352145894,5.80909267341199,5.58636931320213,5.352893452336334,4.533439151977777,2.668960233305254,8.63556747810276,4.58835005320016,5.2779052393625,3.4887324195139744,2.681487116737509,2.0425427400022205,5.04053696954896,7.941290870289097,1.2920517029228433,7.199049886071654,5.481431144792738,8.283259102684278,4.987717685315381,7.027451592425502,6.5427698885049175,4.563841859810083,7.068392060913417,3.097158768665752,6.0848849751858936,4.4088116387762195,2.7106969691470493,3.868578188115532,6.901892261772269,0.9695636020681562,8.087202987633544,1.7471514387917326,6.3498069627650535,3.47102522850834,2.2643183581303563,5.717818624603063,2.9608727148554435,5.48193394549911,3.4144597923191125,2.730259334847797,5.426174119979075,5.792062316342595,3.966040373743788,2.5490967593337697,6.337468125644763,4.410509487820624,4.521986998142682,6.031211922817596,7.482177687976957,2.316210992123191,4.565396318859731,0.3670764058256479,10.100584152627588,10.260745360053741,3.0514545945277307,8.033215991127532,4.7358014418268635,1.1122310947462601,6.531144202428998,5.808344880374417,6.027502581140202,1.8189298822988507,3.046824723666538,4.928104320379513,4.719394520158636,3.926862213951956,5.890622366809682,3.8562322463826884,2.8889157797743614,6.561054752694316,6.530308896145842,3.7501380136300924,5.8910875808145535,5.423186794633258,5.254528099415456,5.286447967272229,6.134780377828042,4.483730556686956,3.0194790343515936,5.199821656335573,4.36730500688403,6.318081654538324,4.535820008238243,6.327124929140063,3.816191687244715,5.888117526844754
102,8.5,7.744786323022895,4.232967807314258,4.717599935248506,6.24949491777142,7.683692733016382,4.020703278711885,4.088326112190083,4.161455513106246,9.646659566716425,6.807299041982502,2.9723683782217183,6.479677917854275,4.429161392633945,1.0716977462632031,6.320426641358812,5.452738572275982,5.793135456200312,5.296802698982914,4.975055374009826,2.5544455687967997,8.413313726005804,4.169170056155127,5.287776675557987,3.3967235346602815,2.934407535080589,2.2754496737814613,5.586040893223208,7.935419140347591,0.9750416447260098,7.211949212399765,5.0177049692351074,8.001861382718186,5.1025708078661305,7.051651878551366,6.673523227919606,4.4917649122403605,6.959990491208377,3.323856390449559,5.935274772773229,4.474002125679041,2.2194010643829682,3.5824303794919756,7.076130462577175,1.075206588566938,7.651930354065977,1.848601062813868,6.159886627172229,3.7940597861421193,2.8817026968861654,5.486205304289043,2.8927880035449856,5.836592811459834,3.5651700998874594,2.5355681191198,5.103975472474183,5.756335323686455,4.062654706442457,2.3921135776509153,6.172619252150199,4.447238688588291,4.680222368543728,6.241008224351823,7.34502181584993,2.3173449769358476,4.497207217725149,0.26120229335115963,10.069191298523291,10.092186906543407,2.995444318690422,7.960826655170051,4.68795340647837,0.9526893184326628,7.320729726970724,6.130562423408057,6.06075898953189,1.812524821387255,3.7674781040677217,4.490260039312057,4.865561054596381,3.8169331382731353,6.00878122600686,4.0067848080135064,2.618807216057457,6.44331547384419,6.373703056621357,3.8124435075592524,5.920294654056154,5.421563436778701,5.1409667154016665,4.760042506537827,5.672884722389854,4.212753610221614,3.3259167233422726,4.889697241369982,4.608838407489577,6.193798519873027,4.431407047500089,6.005323936518035,4.164920284576137,5.9333764891461
103,8.583333333333334,7.953246542392985,4.033054894453898,5.08165295518847,6.055539647760996,7.734387415218968,4.514407356801818,4.313839367615045,4.371602255949735,9.715744322576436,6.858993125385878,3.511777040834204,6.963814286794063,4.130493062428805,1.1556087137703688,6.382059370564883,5.535807492073501,5.902054017656482,5.02336420269022,4.8104578438255485,2.8234143366810773,8.309613738164424,4.552278762231113,5.49776182436001,3.271792957002426,3.3650334856970545,2.2574340868908265,5.873914516554329,8.087820696005807,0.7754300220847029,7.172230975238714,5.133361626941117,7.904444851757514,5.602371682788749,7.292611203908625,6.298575808488567,4.252175808118922,6.931144833213299,3.4217314467193534,5.863069149684415,5.104034668074621,2.1827493949320855,4.000683744638169,6.940209100202313,1.0409717863185455,7.776721027538526,1.965455272940079,5.908533103297807,3.942021305772445,2.778735840553711,5.280122912705324,2.9424606702591674,5.672612307362666,3.7653836593255274,2.4596850483232506,4.94006328157187,5.676003310803579,3.992827033368043,2.089753466573114,6.213807028016348,4.1074076226233585,4.928145745387822,5.794854788475008,6.738691673255554,2.192298712026998,4.777501708117784,0.273041992145798,9.686282812476241,10.30777754827074,2.8578099049642907,7.781736209027462,4.579300663861182,0.9772500003106118,7.406019077684106,6.646332653352759,6.1247929722645305,2.101168915838441,3.6970000095329087,4.374008615599358,5.009777085074898,4.030218247690006,5.913141325413468,3.787124128056269,2.495277034016865,6.513740124215694,6.4973253119872805,3.791066815838389,5.892673325918688,5.538879228898522,5.384863157168411,4.8250971474417375,5.739762229927766,4.603267097244605,2.971467936118065,4.748958409324442,4.818172109043559,5.95741873982428,4.057474007096114,6.252775356690063,3.64828187716105,5.856669509521014
104,8.666666666666666,7.654647160073254,3.8403221624912014,5.284553624044073,6.1190820756040365,7.433618768034175,4.884983023455683,4.405701071284474,4.6728755131053425,9.504132116734871,6.5233187871233405,3.6487085873420124,6.864417417591838,4.255005049715191,1.159945001586068,6.701773034764426,5.7123878284447605,5.71262095097169,4.817085343118883,4.710284304697633,2.8439315096206794,8.109608173676195,4.07079343489583,5.2256505781064915,3.4312967274756225,4.015005252107077,2.3065521234480904,6.108337445600064,8.157246998416316,1.0328877593813985,7.29615936203151,5.066974804943993,7.566628525305753,5.987900084376595,7.260234862073163,6.187831425309638,4.243731418403858,7.000380078744119,3.536200389560445,5.888162263540185,5.065163344645781,2.5012567787166047,4.028301136412771,6.982373089082262,1.4429081892007014,7.999696867854114,2.4782893669379127,5.930980141254034,3.9655656009391804,2.6078785303325485,4.846029484677673,3.165257809414606,5.872269898491019,3.9419142828927285,2.0460951993098346,4.812447520473766,6.143719347846339,3.7685250617312818,2.615040992912284,5.965372100673537,3.939026887272533,4.863351434474004,6.074025209405894,6.755497073868584,1.9714014327096272,4.678376955908307,0.16945796818516437,9.945175386628723,9.686604831222771,3.079590350586329,7.58698674765415,4.716114365115896,1.286649141376658,7.375645590274902,5.744371710222785,6.38525709857177,2.238153042287025,4.032916818206493,4.163414038159116,5.027847895508928,4.277996067943747,5.91453403368136,3.6014331483095607,2.4512730209785145,6.7826334342256045,6.312508305056628,3.8159968328323557,5.814517780302123,6.184225643490474,5.717148828947238,4.590545521290292,5.655416952151724,4.444410215438239,2.827532346581742,4.7440503909239,4.8182615758012926,6.509756817415734,3.750130457487428,6.350191278514808,3.91443499276286,5.872114437466065
105,8.75,7.747571955406496,3.8186286548435895,4.951875662299746,6.001496473277808,7.882976699602853,4.7806910174379835,4.19883813397903,4.562591188003521,9.521889492891447,6.807709984268295,3.1782211895847214,6.464506975833557,4.463034085584028,0.8725817853953162,6.845131328368491,5.819078952487675,6.5060220691459545,4.832612203578855,4.508830613463716,3.3122542633004293,7.986289198144177,4.481416146351702,4.947546904450302,3.4096817109651796,3.881267359117301,2.4475631094925556,6.258748439917738,8.188806552503197,0.9921348036599087,7.026921677291105,4.5748429016501095,7.43450588690685,6.114829572883563,7.162634017337774,6.259199422865482,3.92265433595433,6.93588092909623,3.525683475983569,5.927468595992271,5.155050662879048,2.292551116056233,4.164793193923671,6.947465148266055,1.343462211486112,8.035007577183851,2.4196602574481103,5.935480999936652,3.9836382883622705,2.4352206751335945,5.020149080333819,3.6293118437390484,5.871906053901405,3.9161544203840046,1.850614008340256,5.171250322250838,6.509694565365455,3.5796420967408094,2.928624807728884,5.905400086481119,4.12287160724259,4.586680722937231,6.18677711489993,6.9261366080850015,2.0165391303487237,4.952267865452871,0.5791182018599254,9.948403468021784,9.966005503271298,3.088935037850781,6.911463973134106,5.128613143511476,1.7161864682555303,6.9390820223338325,5.7583497049305254,6.084444858238978,2.575734432936859,3.9754958898751913,4.1843204289841545,5.646241033497024,4.491832048583297,5.695039921176184,3.4426814841609756,2.5039709152898624,6.909726609447921,6.616516283087185,3.9738679531199383,5.166517168550383,6.23658321475361,5.7351325133963025,4.548735565918044,5.95032174954659,4.5825130349766585,2.4723842378258865,4.731206131089679,5.030987205490276,6.18900342469884,3.9190649069809282,5.906324869189896,4.157512503686268,5.860665006656123
106,8.833333333333334,7.537154203806029,3.869468588137874,4.917920973533364,6.327180734590068,8.079911736102297,5.033140162327689,4.206420172857931,4.417782612680905,9.330333421064067,6.910946161898517,2.991757670396185,6.226507185289395,4.343573566164969,0.1703588899703107,6.617318953092645,5.843257363200808,6.411825929007763,5.107256802579816,4.438746475006431,3.619193223948769,7.707103398366365,4.925825317571735,4.898662346432199,3.52856011434578,3.712714374672564,2.1087521110289646,6.375262784507409,8.017136466504416,0.5688416041045222,7.168751535296734,4.837068316159903,7.359757090014775,6.062951141076326,7.436721281508188,5.934235377725324,3.928559291858825,7.305106451504931,3.2367676243064802,6.226226826859128,5.427244399486559,2.2842742966257825,4.2355632637223115,6.592179244039381,0.8371248846767696,7.89672523802364,2.8615784454521704,5.922823014322961,3.900271682004853,2.65344078891829,4.759466904379703,3.623711171398926,5.917518949110246,3.8001203740249143,1.3380983121968677,5.099021977937639,6.234883517412824,3.0773960712199697,2.6607419330253594,5.90970724670896,4.261861659740217,4.3589815737340025,6.160920762748154,6.945651274481,2.553724630884704,4.969744662647641,0.1685223738997851,10.182342599478499,9.649793068102197,2.6822954952981637,6.907582658340643,5.049834753974691,1.8532980868284203,6.988748849298244,6.034853028887716,6.060007762712418,2.130892844683031,3.5758759764829966,4.180803117749048,5.850344420366278,3.9998683519510894,5.747436641687125,3.7634205479248624,2.7601435936277365,7.040085891360562,6.806543782059212,3.6396780931672423,4.960692556520351,6.000572837165451,5.56299665042217,4.121966101794926,6.092600265884049,4.454362744939101,2.113232329376698,4.418716530747443,5.296948998217324,6.047523751811751,3.935757318572535,5.5470022636154255,4.036789190694972,6.192501990449921
107,8.916666666666666,7.568265692506629,3.750320007764856,4.9336674139536685,6.108306041318413,8.174457566786339,4.53559787954811,4.156818782885408,4.759971580430348,9.626108910775516,6.349572589084119,2.8677458372678597,6.402878612777356,4.078613927028729,0.0,6.75028433970972,5.790547689095958,6.649947278441386,4.9910641429815765,4.488943188652677,3.315134968666731,7.767026436243881,4.668004962657936,5.011243804771817,3.370541244259384,3.459144842810688,2.377427238387235,6.677448421787016,8.290982165914176,0.8796100626785107,6.896762361610821,4.978127124902242,6.941605082304067,5.599789642490928,7.597529588431934,5.69090902373812,3.7572653425804106,7.659627969347138,3.2254742606660822,6.541023814115082,5.556264096126375,2.2894724978861447,4.142015784838665,6.67546174955207,0.98521587341187,7.913421118307188,3.271381570035016,6.057893631461156,4.078378781595221,2.8659177208031257,4.524142119368927,3.3794335473233588,5.68931262908603,4.192159056974247,1.3852663167381274,4.685166719668681,5.997281773879008,3.0767139878599115,2.85201595677213,5.9522247366562,4.487512327755705,4.0678034430723455,5.823418232926177,6.7543223007961535,3.0588931497656997,4.824252284833498,0.4812402494057854,10.44186708007728,9.970368815683246,2.7178482972288496,7.113950912064386,5.2948610638073434,1.8439177562476614,6.749755907246866,5.775462898497221,5.949129020987109,1.630382251544802,3.8343272126032795,3.8942039451698856,5.487068646060686,3.853399117142589,5.97299919317436,3.036288554426548,2.3937539259388814,7.368520422228489,6.883343493891014,4.071175812274279,4.955882886121378,6.090736734131782,5.29538473286825,4.08133871100698,6.203823131552166,4.148006080056555,2.1687283059542075,4.35132176290066,5.873679515479948,6.161387664473137,3.4930141015993303,5.477040665352713,3.839657503921305,5.913353594910186
108,9.0,7.378329953462061,3.8583560679228976,4.516118640728188,6.425740269689569,7.929668193453268,4.367680973054562,4.496850620413287,4.583592402903355,9.922069180642659,6.3161024820733465,2.470948944395693,6.503323952151445,4.151614283376164,0.05820929060546138,6.67844542859746,6.107916388884536,7.06184117049159,4.476156743294287,4.49865790731748,3.4475117567735962,7.899823177307784,4.511943224775557,4.867634477508457,3.5687701499871314,3.393014600033136,2.5551002010794837,6.736028826998784,8.37074272305813,1.1088452374252384,6.611961082178562,5.7196315576342975,6.9859590804812965,5.38515355516033,7.7700664925488105,5.682319870092075,3.3987438887273265,7.90798984672357,3.0704897850703774,6.703008147286687,5.811070045737156,2.4098487699413083,4.721296684976683,6.589842769702944,1.1176739658147832,7.402720518717115,3.397218845798196,6.174845804416997,4.048706764836502,2.9173031626863875,4.56547958129354,3.374329045865764,5.595916572944716,4.504862940240343,1.4099436351282628,5.162470566377264,5.679114033328095,3.4251049370592557,2.798780805703737,5.724763436276841,4.593900494245492,4.407305556396082,6.150186712566936,7.080876323825408,2.6553202376873273,4.8764305019300975,0.25285850733511966,9.730401750322217,9.89245041963188,2.548372023522721,7.08768341108578,5.206762893351493,1.2915655231614682,6.848791953561427,5.715486898413685,6.211050011309671,1.3015815102021302,4.003314336863428,3.703769408214249,5.434636408217229,3.921511767274831,6.053698613056325,3.066482183131865,2.4667623305017714,7.574388699128844,6.5748093047543215,4.3076996416312445,5.255014567062579,5.969498451266565,5.177222305523295,4.0465475479881015,6.497521967146238,3.767917521261906,2.2346074472160007,3.9121383769396356,5.391511987586306,6.2749965539179495,3.880124741857855,5.358640939689878,3.8027088775483713,5.607946464446708
109,9.083333333333334,7.485154938536985,3.8024485875617047,4.66479661800191,6.146030951002142,7.49536654196077,4.580656932045942,4.826243093724777,4.906030839294872,10.44301108546191,6.450550029192971,2.467669773049539,6.426478133360343,4.435320919326647,0.054164161901168656,6.510581677825887,6.136012558843981,6.845121361377227,4.86618951363031,4.598556383917562,3.76129831759417,7.882505625629807,4.78308466699734,5.358063732738647,3.739617954322725,3.8274980127100564,2.687905964271927,6.789157134357203,8.406868017891696,1.3432382427226097,6.393635058334475,5.610828156748414,6.870215445137864,4.891755893836285,7.380125164677394,5.325291358646316,3.496404348686898,8.435745365353815,3.695706930962519,6.68963127595523,5.445021472420552,2.662992793518866,5.132869835485298,6.51684101269702,0.9338187881479052,7.579176197057637,3.4068182882822895,6.129669885303653,4.109892510583795,2.465571018847607,4.484776401553094,3.517863997963692,5.639514850423864,4.658827552723647,0.9027350113961448,4.944186201243885,5.748380818773794,3.3290609670603946,2.6777364709254465,6.121788547985093,4.187319473318838,4.616109621542732,6.353329178987502,6.580040860971333,2.4621915152580156,4.493272813376733,0.32293201227632656,9.688075950481732,10.522325264707531,2.4022883338492966,7.09783962675955,5.176430213798762,0.882981999939705,6.762599854036788,5.789455660241714,5.45377475553205,1.1483435035108296,4.600752994866488,3.580682943330176,5.325488648110232,3.5771278945210434,6.525468883125958,3.533278195167406,2.7028426320612655,7.682148800018612,6.785265716615639,4.47501511283119,5.322815372336533,6.117673276449136,5.472623157431969,3.9209989292781966,6.2056582295271525,3.3377071113169654,1.4964920239346198,3.9040484742077872,5.369491085111208,6.11224850766339,4.087700810891548,5.42519868535182,4.224962416253106,5.912911968502208
110,9.166666666666666,7.542885788641238,3.776457977568982,4.6055657080868215,6.220659013283711,7.457706697367904,5.075452778845575,4.315986586753273,5.133639028468337,10.766870458387817,6.67815324458126,2.555115971945807,6.505038313011896,4.323598990678768,0.0,6.465842370280754,6.377018910530522,7.018941168022108,4.669272890651619,4.500011697834406,3.8181670667522973,7.913238904131263,4.866975931171711,5.063687351542868,3.745244802752181,3.328456289925546,2.8489174715093677,7.079139415872005,9.058968207221898,1.5974178663262506,6.433457247881197,5.5591155158383785,6.572051019001847,5.367617489981182,6.761132138606866,5.469097869927525,3.4878069231285656,8.05432823251814,3.836388898655229,6.8136021363483605,5.395597429761461,2.627723755485023,5.785258018279925,6.395635859868857,1.4152487196713066,7.953441372509189,3.4792483164262165,6.229307994921903,4.013837851366494,2.4514906783294275,4.362371125959145,3.2507382081037486,5.546158330093573,4.911152169230113,0.8941869319521509,4.6444716517650875,5.899751357450849,3.3964201392774624,2.280153182056703,6.331185635241594,4.049593198098992,4.981075579326774,5.934019225482588,6.3371352525382285,2.426293348458929,4.753003048711654,0.17463075878056641,8.668335023596814,10.700608224913914,2.0459809608755966,6.87294483323231,4.624798365065214,0.6568842301218233,7.007779108409998,5.655596821474657,5.32002885568851,1.1869497928779413,4.839128226350453,3.3503777124247875,5.426100432788745,3.698013177690492,6.308270075745316,3.8111448029266954,2.5809450856300415,7.816184245995163,7.14964755836323,4.487628835905206,5.369584866828282,6.072032020496386,5.764355650065762,4.201951204811235,6.0242815423679446,3.6567978250669304,1.7126706523260002,4.220578521087193,4.79434704767511,6.209140945010749,4.236792506783823,5.184637980670881,4.2434872069562894,6.005033685539329
111,9.25,7.702305640831576,3.619210035667792,4.602175142702083,6.021629165473075,7.499438322529797,5.110517211668037,4.624095803729998,5.2719853664892105,10.844672031550923,6.841774217906662,3.060620923730404,6.325840576537532,3.8293723812018876,0.0533245559767582,6.765332066440206,6.188045949414052,7.23594434044998,4.688824610134575,4.732787050826963,3.8010461703032967,7.851584071931995,4.637462841570964,5.115836686601224,3.7883869613595196,3.3150792225148225,2.8863850514578724,7.258255736494282,9.14522860512745,1.8062005766601144,5.995942698126167,5.295341363320043,6.307695552823479,5.744004983207205,6.7572824865762975,5.455134294403627,3.776809159236008,7.944767567369356,3.40306056669176,6.875908204173458,5.414113866969275,2.758203588394826,5.448918001084444,6.214819883810344,1.5723100644032029,7.9652481748037545,3.6638935339314096,6.013355263270433,4.522571182889572,2.5489132852768845,4.001615588231645,3.2510223303909735,5.280758626154288,4.872131072490904,1.0120062813035167,5.006776462068401,5.53007031495635,3.301277212040087,2.3571163462792146,6.550323564018805,3.731993823176604,5.337790374072272,5.826472497402769,6.275855951524551,2.366167233665014,4.519394275866731,0.0,8.166784391127445,10.93251007522182,1.354316396011716,6.938740317964566,4.6066115273143895,0.6190051722959043,7.1220850165685095,5.806052266237987,5.511974034728711,1.072193786859082,5.049978633229444,3.3988257356944405,5.473569808916421,3.6576750486698977,6.439391040791268,3.5391525636634684,2.5092510218532444,8.216184865474103,6.987953592745372,4.142575322746632,5.614424392202099,6.452622761862668,5.88710364959225,4.353968243467804,5.7157775241250866,3.5247072310710474,1.5397977840241188,4.248926065276066,4.794751490385514,6.028366210178389,4.195445073718312,5.454511107970288,4.469619918119171,6.059322052386901
112,9.333333333333334,8.085339434707564,3.6392386896161693,4.382802872201679,5.923205203389615,7.547814184466225,4.886912373170984,4.370892112438438,5.484695791120033,11.036520157701583,7.184840499513749,3.0324081554726017,6.573200568252144,4.518191035268564,0.0,6.7145034079614945,5.94636479456743,7.272986275014148,4.978474136750056,4.6981847112284285,3.791608540292054,7.684515956831385,4.438063016956918,4.878752246631959,3.3695642725396704,3.222764630556521,2.4573913860644003,6.980918621419635,8.901937528752581,2.165373255271316,6.346375652751321,5.364858929811901,6.695581616436351,6.024761411192104,6.4606141400193104,5.3623789097323105,3.704131551800127,8.068673781349817,3.616281932937594,6.901473687813311,5.365545052443,2.865122481594329,5.805722688702652,6.07248879365226,1.8121170604546666,8.13666291983174,3.9236453460272984,6.012491427471064,4.63272976797773,2.536822529046414,3.9248342357298065,3.479508187066761,5.305875525376305,4.793793324893009,1.3240737961112643,4.990928045513539,5.48397114439022,3.7006174054569274,2.424772183867059,6.303989092434019,3.5280214016958813,5.41881464854389,5.184632926110902,6.582436778363992,2.4625062351966935,4.124703214045008,0.209269140847751,7.611760376151046,11.291871525671366,1.9679066766278401,6.9116197620645154,4.182155113426701,0.47135600339446737,6.993283594087478,6.2403756737711324,5.222874524365177,0.9413285532555604,5.194752957141608,3.3924045597659838,5.5413603227708155,3.5566520815850593,6.260312875354014,3.665301822371747,2.671288931015712,8.180380376013142,6.878269831709409,4.395910532398263,6.275657783520913,6.524165174604843,5.761979037731132,4.346627402303327,5.545808696543672,3.5048773717328867,1.4998571351079186,4.556761707778422,4.706233763415973,6.5367002798650455,4.398881449769066,5.617373530420952,4.0199430673704715,6.557570434232317
113,9.416666666666666,7.978572392907635,3.258716947794994,4.296667999006013,6.031413141738849,7.410558184825396,4.809237223949711,4.168674117695587,5.348375902518288,10.70189658996499,6.7580568332927085,2.9778458431137222,6.82165595937657,4.524294754524319,0.0,6.687121624428672,5.827493305051238,7.338795684779054,5.188004232445302,4.908062923473015,3.8577742811537314,8.01288539467345,4.294956459320164,4.720233193680041,3.286805604702972,3.7065631147529343,2.2971934822567612,7.280099552198236,9.00578993606991,1.801752093890828,6.455973860915501,5.5415547602641055,6.777049471244427,6.001244098407412,7.0332473420730555,5.192640362554892,3.4872477249758034,8.222838728883566,3.6171838136115415,7.015372546631203,5.641458099705217,2.8051538755384757,5.60136847718788,6.750482181131301,2.0320773445865044,8.30622516301216,4.317864896848148,5.821958314944573,4.481639897436119,2.788891392934472,4.016015471111127,3.394694202394159,5.391084782705186,4.811187506354411,1.2186142537288236,5.013919806997694,5.702266418282488,3.7176514581825875,2.6928247456900416,6.240892094995453,4.120732284435948,5.051184296654605,5.322507953763822,6.093468939555796,2.4038628666446855,3.836084620230653,0.3231679481676028,7.466803573088236,11.090287690324347,1.786041519760291,6.570554588585388,4.393084373407636,0.946563935448333,6.49952640838093,6.136077087059346,5.04792575127386,1.106476626566189,5.226275512382653,3.320339477652555,5.56136155201085,3.7814529665175143,5.909931225345578,4.185820670333887,3.106021928404463,8.34275255165565,6.92292849164111,4.668017712241199,6.477118662218119,6.419705138651588,5.3101989930161855,4.219005219429383,5.464220900484156,3.6373541137459506,1.4659873782862887,4.683217799466612,4.30894890229246,6.515602063398468,4.184189544940011,5.756559405647822,4.108660614595893,6.623693573974763
